Class,Order/Clade,Family,Species,Tb,Data,References
Lepidosauria,Lacertoidea,Lacertidae,Acanthodactylus pardalis,36,,"I. Duvdevani, A. Borut, Mean body temperature and heat absorption in four species of Acanthodactylus Lizards (Lacertidae). Herpetologica 30, 176-181 (1974)."
Lepidosauria,Lacertoidea,Lacertidae,Acanthodactylus schreiberi,"40,2",,"I. Duvdevani, A. Borut, Mean body temperature and heat absorption in four species of Acanthodactylus Lizards (Lacertidae). Herpetologica 30, 176-181 (1974)."
Lepidosauria,Lacertoidea,Lacertidae,Acanthodactylus scutellatus,"39,2",,"I. Duvdevani, A. Borut, Mean body temperature and heat absorption in four species of Acanthodactylus Lizards (Lacertidae). Herpetologica 30, 176-181 (1974)."
Lepidosauria,Lacertoidea,Lacertidae,Archaeolacerta bedriagae,"32,8",,"D. Bauwens, A. M. Castilla, R. Van Damme, R. F. Verheyen, Field body temperatures and thermoregulatory behavior of the high altitude lizard, Lacerta bedriagae. J. Herpetol. 24, 88-91 (1990)."
Lepidosauria,Lacertoidea,Lacertidae,Dalmatolacerta oxycephala,"31,6",,"H. Scheers, R. Van Damme, Micro-scale differences in thermal habitat quality and a possible case of evolutionary flexibility in the thermal physiology of lacertid lizards. Oecologia 132, 323-331 (2002)."
Lepidosauria,Lacertoidea,Lacertidae,Eremias argus,36,,"H. Li, Z. Wang, W. Mei, X. Ji, Temperature acclimation affects thermal preference and tolerance in three Eremias lizards (Lacertidae). Curr Zool 55, 258-265 (2009)."
Lepidosauria,Lacertoidea,Lacertidae,Eremias brenchleyi,"35,3",,"H. Li, Z. Wang, W. Mei, X. Ji, Temperature acclimation affects thermal preference and tolerance in three Eremias lizards (Lacertidae). Curr Zool 55, 258-265 (2009); X.-F. Xu, X. Ji, Ontogenetic shifts in thermal tolerance, selected body temperature and thermal dependence of food assimilation and locomotor performance in a lacertid lizard, Eremias brenchleyi. Comparative Biochemistry Physiology A 143, 118-124 (2006)."
Lepidosauria,Lacertoidea,Lacertidae,Eremias multiocellata,"35,4",,"H. Li, Z. Wang, W. Mei, X. Ji, Temperature acclimation affects thermal preference and tolerance in three Eremias lizards (Lacertidae). Curr Zool 55, 258-265 (2009)."
Lepidosauria,Lacertoidea,Lacertidae,Eremias przewalskii,"30,4",,"H. Li, Y.-F. Qu, R.-B. Hu, X. Ji, Evolution of viviparity in cold-climate lizards: testing the maternal manipulation hypothesis. Evol. Ecol. 23, 777-790 (2009)."
Lepidosauria,Lacertoidea,Lacertidae,Gallotia galloti,"33,5",,"J. A. Díaz, Field thermoregulatory behavior in the western Canarian lizard Gallotia galloti. J. Herpetol., 325-333 (1994)."
Lepidosauria,Lacertoidea,Lacertidae,Gallotia simonyi,"33,2",,"J. A. Díaz, Field thermoregulatory behavior in the western Canarian lizard Gallotia galloti. J. Herpetol., 325-333 (1994)."
Lepidosauria,Lacertoidea,Lacertidae,Heliobolus lugubris,"37,7",,"R. B. Huey, E. R. Pianka, Seasonal variation in thermoregulatory behavior and body temperature of diurnal Kalahari lizards. Ecology 58, 1066-1075 (1977)."
Lepidosauria,Lacertoidea,Lacertidae,Heliobolus spekii,"36,8",,"R. G. Bowker, Precision of thermoregulation of some African lizards. Physiol. Zool. 57, 401-412 (1984)."
