"Original_Name","IOС-10.1","BirdTree","NameComments","Original-1_Cited-2","Reference","Bad1Good2","Wild-1_Aviary-2_Domestic-3","Day-Night","n","Sex","Mass","Trait","CommentTrait","TraitValue","Method","Place","Latitude","Longitude","StartDate","EndDate","Mountains","Summer-Winter","Breeding-NonBreeding","Climate","World","Comments","CapturePlace","CaptureLatitude","CaptureLongitude","Passerine","Order","Elevation","ElevationLatCor","MeanSurfaceTemperature","AbsoluteMinSurfaceTemperature","AbsoluteMaxSurfaceTemperature","AbsoluteSurfaceTemperatureRange","AverageDailyMinimumSurfaceTemperature","AverageDailyMaximumSurfaceTemperature","AverageDailySurfaceTemperatureDifference","SD_DailyMeanSurfaceTemperature","SE_DailyMeanSurfaceTemperature","MeanGaussianTemperature","AbsoluteMinGaussianTemperature","AbsoluteMaxGaussianTemperature","AbsoluteGaussianTemperatureRange","AverageDailyMinimumGaussianTemperature","AverageDailyMaximumGaussianTemperature","AverageDailyGaussianTemperatureDifference","SD_DailyMeanGaussianTemperature","SE_DailyMeanGaussianTemperature","","","","","","","","","","","","","","","","","","","",""
"Nyctidromus albicollis","Nyctidromus albicollis","Nyctidromus albicollis","","1","{Scholander, 1950 #373;Scholander, 1950 #367}","1","2","D","3","NA","45.00","RMR","Не ясно время измерения, период усреднения и другие условия.","81.60","open","Barro Colorado Island, Panama","9.158016","-79.847773","NA","NA","N","NA","N","Tropical","New","","Barro Colorado Island, Panama","9.158016","-79.847773","N","Caprimulgiformes","175","11.453097967213","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Nyctyornis athertoni","Nyctyornis athertoni","Nyctyornis athertoni","","1","Bushuev et al. (unpublished)","2","1","N","6","","89.3","BMR","","117.90","flow","Cat Tien National Park, Vietnam","11.41666667","107.41666667","11.04.2012, 09.04.2013, 26.04.2013, 14.05.2015, 15.05.2015, 16.05.2018","11.04.2012, 09.04.2013, 26.04.2013, 14.05.2015, 15.05.2015, 16.05.2018","N","Spring","NA","Tropical","Old","","Cat Tien National Park, Vietnam","11.41666759","107.41666759","N","Coraciiformes","140","13.252732243771","26.84535246002","22.139563911102","33.777119516453","11.637555605351","24.406050928926","29.683545479628","5.2774945507021","1.114940532025","0.18582342200417","26.988189848996","22.237334033847","37.028856097098","14.791522063251","24.363272132097","31.21184270982","6.8485705777231","1.4263772134773","0.23772953557955","","","","","","","","","","","","","","","","","","","",""
"Nymphicus hollandicus","Nymphicus hollandicus","Nymphicus hollandicus","","1","{Gavrilov, 2014 #1688}","NA","NA","N","5","","85.6","BMR","","124","close","","","","","","","Summer","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Nymphicus hollandicus","Nymphicus hollandicus","Nymphicus hollandicus","","1","{Gavrilov, 2014 #1688}","NA","NA","D","5","","85.6","BMR","","136.5","close","","","","","","","Summer","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Nymphicus hollandicus","Nymphicus hollandicus","Nymphicus hollandicus","","1","{Gavrilov, 2014 #1688}","NA","NA","N","5","","94.3","BMR","","155","close","","","","","","","Winter","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Nymphicus hollandicus","Nymphicus hollandicus","Nymphicus hollandicus","","1","{Gavrilov, 2014 #1688}","NA","NA","D","5","","94.3","BMR","","184","close","","","","","","","Winter","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Nymphicus hollandicus","Nymphicus hollandicus","Nymphicus hollandicus","","2","{Kendeigh, 1977 #523}","NA","NA","N","NA","NA","85.60","BMR","Условия измерений не ясны","123.51","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Old","","NA","NA","NA","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Nymphicus hollandicus","Nymphicus hollandicus","Nymphicus hollandicus","","1","{Londoño, 2015 #1696}","2","NA","N","6","NA","96.80","BMR","M.A. Chappell, unpublished. Птиц держали в открытых вольерах. Смесь диких и разведенных птиц","118.21","flow","University University of California, Riverside","33.978206","-117.32882","NA","NA","N","NA","N","Sub","New","Tropical","NA","NA","NA","","","323","38.214271573771","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Nymphicus hollandicus","Nymphicus hollandicus","Nymphicus hollandicus","","1","{Dawson, 1965 #4472}","NA","NA","NA","1","NA","80.70","RMR","Не ясно, днем или ночью измеряли. Дикие или  вольерные.","164.10","open","","","","","","","","","","Old","","","","","N","Psittaciformes","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Nymphicus hollandicus","Nymphicus hollandicus","Nymphicus hollandicus","","1","{Furness, 2009 #4062}","2","3","N","18","both","89.00","RMR","Значение массы получено из уравнения. Содержались в польерах в помещении","163.80","flow","Waltham Centre for Pet Nutrition (Leicestershire, UK)","NA","NA","NA","NA","NA","NA","NA","Temperate","Old","","NA","NA","NA","","","NA","NA","22","21","23","2","22","21","23","NA","NA","22","21","23","2","22","21","23","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Oceanites oceanus","Oceanites oceanicus","Oceanites oceanicus","","1","{Obst, 1987 #4203}","2","1","D","14","both","36.00","BMR","Измерения происходили днем","77.40","close","Palmer Station on Anvers Island","-64.73333333","-64.05","30.01.1984, 01.03.1986","18.02.1984, 30.03.1986","N","Summer","Y","Polar","New","","Palmer Station on Anvers Island","-64.73333333","-64.05","","","0","-64.73333333","-0.68071282","-7.850110667","2.136127879","9.986238546","-1.411870785","0.139041733","1.550912518","1.352770611","0.171802039","-1.182840691","-8.638505565","1.376948452","10.01545402","-2.951430194","-0.002811221","2.948618974","1.550713968","0.196940871","","","","","","","","","","","","","","","","","","","",""
"Oceanodroma furcata","Oceanodroma furcata","Oceanodroma furcata","","2","{Iversen, 1972 #3639}","NA","","NA","1","","49.00","BMR","Условия измерений не ясны","112.00","flow","","","","","","N","","","NA","NA","","NA","","","N","Procellariiformes","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Oceanodroma furcata","Oceanodroma furcata","Oceanodroma furcata","","1","{Vleck, 1980 #3734}","2","1","N","1","","44.60","BMR","Измерения продолжались  2 часа в темноте","80.59","flow","Tatoosh Island","48.391509","-124.736729","03.10.1978","03.10.1978","","Autumn","","Temperate","New","","Tatoosh Island","48.391509","-124.736729","N","Procellariiformes","28","48.758722114754","12.51664147","8.87327308","20.34722322","11.47395014","11.09208824","14.62997068","3.537882441","2.187185134","0.826678277","12.23804004","8.019159522","16.99543008","8.976270554","10.6982656","13.95124918","3.252983581","1.770173458","0.669062678","","","","","","","","","","","","","","","","","","","",""
"Oceanodroma furcata","Oceanodroma furcata","Oceanodroma furcata","","2","{lverson, 1972 #4296}","NA","NA","NA","NA","NA","49.00","BMR","","27.39","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Old","","NA","NA","NA","N","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Oceanodroma leucorhoa","Oceanodroma leucorhoa","Oceanodroma leucorhoa","","2","{Iversen, 1972 #3639}","NA","","NA","1","","42.00","BMR","Условия измерений не ясны","110.00","flow","","","","","","N","","","NA","NA","","NA","","","N","Procellariiformes","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Oceanodroma leucorhoa","Oceanodroma leucorhoa","Oceanodroma leucorhoa","","1","{Montevecchi, 1992 #4251}","1","1","NA","9","NA","46.58","BMR","Птицы, возможно, не постабсорбтивны. Не ясна продолжительность периода измерений. Скорее RMR","94.10","close","Green Island & Great Island","46.88333333","-56.08333333","7/1/1987","7/30/1987","N","Summer","Y","Temperate","New","Даты измерения BMR не указаны.","Green Island & Great Island","46.88333333","-56.08333333","","","0","46.88333333","14.63434913","8.294251548","20.66688173","12.37263018","12.92584647","16.66586315","3.740016682","2.544300966","0.424050161","13.71984937","8.748718845","18.44737669","9.698657844","12.58946979","15.06264727","2.473177479","2.171182062","0.361863677","","","","","","","","","","","","","","","","","","","",""
"Oceanodroma leucorhoa","Oceanodroma leucorhoa","Oceanodroma leucorhoa","","1","{Ricklefs, 1986 #4215}","1","1","D","8","","45.00","BMR","Лето 1981-1983, более точных дат нет","90.20","close","Bowdoin Scientific Station on Kent Island, New Brunswick","44.582945925408","-66.755731043856","","","","Summer","","Temperate","New","","","","","N","","14","44.766552487377","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Oceanodroma leucorhoa","Oceanodroma leucorhoa","Oceanodroma leucorhoa","","1","{Ricklefs, 1980 #3640}","1","1","N","14","","45.00","RMR","различий между днем и ночью не было. Не ясно, как долго продолжались измерения.","126.20","close","Bowdoin Scientific Station on Kent Island, New Brunswick","44.582945925408","-66.755731043856","","","","Summer","","Temperate","New","","","","","","","14","44.766552487377","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Ochthoeca rufipectoralis","Ochthoeca rufipectoralis","Ochthoeca rufipectoralis","","1","{Londoño, 2015 #1696}","2","1","N","6","NA","10.90","BMR","","35.82","flow","Peru, Pantiacolla","-12.65","-71.21666667","15.07.2011, 15.07.2012, 15.07.2013","15.12.2011, 15.12.2012, 15.12.2013","N","NA","N","Tropical","New","Птицы были пойманы в нескольких местах, но не указано, где какой вид. Поэтому координаты данны для низинного леса - ведь отличий по BMR обнаружено не было","Peru, Pantiacolla","-12.65","-71.21666667","P","Passeriformes","427","-7.05","16.36000568","8.88461333","22.83929391","13.95468058","14.71226554","18.55727791","3.845012366","1.015403607","0.046346622","15.55087837","6.007049766","22.64380206","16.6367523","13.27533128","18.68043551","5.405104225","1.301585237","0.059408966","","","","","","","","","","","","","","","","","","","",""
"Ocreatus underwoodii","Ocreatus underwoodii","Ocreatus underwoodii","","1","{Londoño, 2015 #1696}","2","1","N","2","NA","3.30","BMR","","14.33","flow","Peru, Pantiacolla","-12.65","-71.21666667","15.07.2011, 15.07.2012, 15.07.2013","15.12.2011, 15.12.2012, 15.12.2013","N","NA","N","Tropical","New","Птицы были пойманы в нескольких местах, но не указано, где какой вид. Поэтому координаты данны для низинного леса - ведь отличий по BMR обнаружено не было","Peru, Pantiacolla","-12.65","-71.21666667","N","Apodiformes","427","-7.05","16.36000568","8.88461333","22.83929391","13.95468058","14.71226554","18.55727791","3.845012366","1.015403607","0.046346622","15.55087837","6.007049766","22.64380206","16.6367523","13.27533128","18.68043551","5.405104225","1.301585237","0.059408966","","","","","","","","","","","","","","","","","","","",""
"Ocreatus underwoodii","Ocreatus underwoodii","Ocreatus underwoodii","","1","{Krüger, 1982 #2720}","1","2","N","1","NA","2.7","RMR","В качестве значения RMR брали среднее за ночь (видимо). Измерения проходили при 25С, что может быть ниже TNZ","27.290836653386","flow","","","","","","","","","","New","","","","","N","","NA","NA","20","NA","NA","NA","NA","NA","NA","NA","NA","20","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Ocyphaps lophotes","Ocyphaps lophotes","Ocyphaps lophotes","","1","{Schleucher, 2002 #3715}","2","3","N","NA","NA","187.00","BMR","","194.72","flow","University of Western Australia, Stirling Highway, Crawley, Western Australia","-31.977854","115.817227","14.08.2001","07.12.2001","N","Spring","N","Sub","Old","Год казан примерно, на основе публикации (в статье даты без года)","NA","NA","NA","N","Colymbiformes","17","-31.754903180328","15.69038428","7.584149162","30.04025195","22.45610279","12.92561893","19.36557046","6.439951527","3.308015176","0.299493622","16.258914","5.885076671","31.63717316","25.75209649","13.05824189","20.66748602","7.609244131","3.712588839","0.336122","","","","","","","","","","","","","","","","","","","",""
"Odontophorus stellatus","Odontophorus stellatus","Odontophorus stellatus","","1","{Londoño, 2015 #1696}","2","1","N","1","NA","296.50","BMR","","205.97","flow","Peru, Pantiacolla","-12.65","-71.21666667","15.07.2011, 15.07.2012, 15.07.2013","15.12.2011, 15.12.2012, 15.12.2013","N","NA","N","Tropical","New","Птицы были пойманы в нескольких местах, но не указано, где какой вид. Поэтому координаты данны для низинного леса - ведь отличий по BMR обнаружено не было","Peru, Pantiacolla","-12.65","-71.21666667","N","Galliformes","427","-7.05","16.36000568","8.88461333","22.83929391","13.95468058","14.71226554","18.55727791","3.845012366","1.015403607","0.046346622","15.55087837","6.007049766","22.64380206","16.6367523","13.27533128","18.68043551","5.405104225","1.301585237","0.059408966","","","","","","","","","","","","","","","","","","","",""
"Oena capensis","Oena capensis","Oena capensis","","1","{Schleucher, 1999 #4330}","2","3","N","5","","36.40","BMR","Вольеры наружные","44.37","flow","Frankfurt","50.127184407307","8.6678171427917","1991","1991","N","Summer","","","Old","","","","","N","Colymbiformes","120","51.700954901803","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
